time,open,high,low,close,vwap,volume,count
2024-12-21 13:30:00,0.3166279,0.3188718,0.3141666,0.3188718,0.3167487,813726.21721857,197
2024-12-21 13:35:00,0.3188589,0.3226758,0.3185560,0.3203676,0.3215216,3256596.60916374,290
2024-12-21 13:40:00,0.3202574,0.3227574,0.3194998,0.3216501,0.3211986,510374.09396051,96
2024-12-21 13:45:00,0.3215031,0.3244936,0.3214784,0.3232830,0.3221696,966646.53172542,154
2024-12-21 13:50:00,0.3227793,0.3227793,0.3200000,0.3218626,0.3213511,466052.27065376,152
2024-12-21 13:55:00,0.3215000,0.3244260,0.3209290,0.3237798,0.3231745,98801.86784373,114
2024-12-21 14:00:00,0.3235030,0.3271653,0.3231769,0.3263635,0.3263770,804990.90547272,197
2024-12-21 14:05:00,0.3260000,0.3260642,0.3243264,0.3250086,0.3248365,1256175.00608532,178
2024-12-21 14:10:00,0.3252461,0.3271247,0.3251920,0.3266611,0.3260306,667294.71419887,155
2024-12-21 14:15:00,0.3268587,0.3283598,0.3257508,0.3283598,0.3266398,1248982.45611859,216
2024-12-21 14:20:00,0.3282612,0.3283441,0.3247487,0.3247902,0.3258120,635725.54236448,174
2024-12-21 14:25:00,0.3246885,0.3264775,0.3239566,0.3262862,0.3255416,574653.13912898,124
2024-12-21 14:30:00,0.3261346,0.3291491,0.3261346,0.3291491,0.3280734,158408.50229205,121
2024-12-21 14:35:00,0.3291891,0.3293351,0.3257413,0.3257413,0.3270578,189517.31113582,94
2024-12-21 14:40:00,0.3260291,0.3264794,0.3241473,0.3254472,0.3255304,127968.53999876,56
2024-12-21 14:45:00,0.3255156,0.3281717,0.3251406,0.3271605,0.3274428,1303874.05712055,210
2024-12-21 14:50:00,0.3272578,0.3273013,0.3249620,0.3252471,0.3269117,409378.67844212,153
2024-12-21 14:55:00,0.3249730,0.3250454,0.3236710,0.3236710,0.3245387,277143.11795021,120
2024-12-21 15:00:00,0.3236712,0.3259471,0.3236712,0.3259471,0.3246528,677452.11882667,142
2024-12-21 15:05:00,0.3260626,0.3276024,0.3257658,0.3264804,0.3267660,382320.83038038,72
2024-12-21 15:10:00,0.3265508,0.3265987,0.3246908,0.3258894,0.3255840,41547.54334845,33
2024-12-21 15:15:00,0.3260046,0.3276437,0.3260046,0.3268701,0.3270545,405031.28804851,68
2024-12-21 15:20:00,0.3265046,0.3280846,0.3263411,0.3275500,0.3270119,91023.75217956,81
2024-12-21 15:25:00,0.3276238,0.3282013,0.3268830,0.3271157,0.3280495,511692.32657233,43
2024-12-21 15:30:00,0.3270905,0.3277819,0.3264757,0.3270066,0.3271279,138456.34085700,67
2024-12-21 15:35:00,0.3269839,0.3271552,0.3266726,0.3270808,0.3267336,113295.99344341,89
2024-12-21 15:40:00,0.3267182,0.3270572,0.3250795,0.3250795,0.3256968,523956.85431839,96
2024-12-21 15:45:00,0.3250796,0.3278847,0.3250796,0.3275595,0.3270135,490340.07525328,112
2024-12-21 15:50:00,0.3275869,0.3278040,0.3263273,0.3263273,0.3277251,29243.90881102,43
2024-12-21 15:55:00,0.3256447,0.3268510,0.3256447,0.3268510,0.3264902,33779.51419985,43
2024-12-21 16:00:00,0.3268780,0.3270809,0.3226482,0.3231397,0.3256092,162483.03238674,83
2024-12-21 16:05:00,0.3226658,0.3236955,0.3211076,0.3213189,0.3221745,964951.08588016,243
2024-12-21 16:10:00,0.3213190,0.3256170,0.3213190,0.3256170,0.3226977,215235.00515449,135
2024-12-21 16:15:00,0.3257005,0.3291851,0.3257005,0.3273826,0.3272242,206298.56228566,135
2024-12-21 16:20:00,0.3271390,0.3288633,0.3269670,0.3274531,0.3275922,34834.15356845,28
2024-12-21 16:25:00,0.3273338,0.3277061,0.3267400,0.3269651,0.3270075,718664.09831521,89
2024-12-21 16:30:00,0.3270129,0.3277913,0.3242110,0.3242110,0.3265935,423377.50447997,95
2024-12-21 16:35:00,0.3242209,0.3256449,0.3224767,0.3247057,0.3234750,514867.99798125,97
2024-12-21 16:40:00,0.3236710,0.3237977,0.3215723,0.3219437,0.3222249,489919.04747475,130
2024-12-21 16:45:00,0.3216718,0.3231861,0.3213748,0.3231861,0.3226038,279130.59917149,80
2024-12-21 16:50:00,0.3227925,0.3245342,0.3223619,0.3225735,0.3239342,105060.85066525,71
2024-12-21 16:55:00,0.3226755,0.3237979,0.3225676,0.3229143,0.3228377,30690.66345207,39
2024-12-21 17:00:00,0.3227406,0.3240472,0.3214357,0.3240472,0.3233189,120101.10595763,100
2024-12-21 17:05:00,0.3243001,0.3252873,0.3201761,0.3208869,0.3208034,580431.56862895,175
2024-12-21 17:10:00,0.3206710,0.3221227,0.3201377,0.3220992,0.3206306,595971.30648850,146
2024-12-21 17:15:00,0.3220826,0.3240631,0.3220355,0.3226843,0.3221285,343272.55073810,137
2024-12-21 17:20:00,0.3225625,0.3232514,0.3201376,0.3212776,0.3220630,62810.72721309,47
2024-12-21 17:25:00,0.3212777,0.3232856,0.3212777,0.3228302,0.3223212,70587.26427740,46
2024-12-21 17:30:00,0.3230806,0.3236922,0.3204126,0.3208094,0.3213416,240917.30308083,58
2024-12-21 17:35:00,0.3204590,0.3228735,0.3201710,0.3227612,0.3213819,869527.90603190,214
2024-12-21 17:40:00,0.3227612,0.3236491,0.3215997,0.3216727,0.3223233,653602.69565362,143
2024-12-21 17:45:00,0.3217987,0.3238981,0.3217987,0.3235276,0.3220849,267793.27395443,86
2024-12-21 17:50:00,0.3235323,0.3258965,0.3235323,0.3257455,0.3254161,75335.23048147,62
2024-12-21 17:55:00,0.3258059,0.3269693,0.3249827,0.3249827,0.3266340,215526.95814107,86
2024-12-21 18:00:00,0.3252248,0.3262367,0.3249296,0.3253131,0.3255480,926844.65943820,164
2024-12-21 18:05:00,0.3253131,0.3265577,0.3236415,0.3241049,0.3256677,1431802.53338803,257
2024-12-21 18:10:00,0.3240520,0.3240520,0.3219385,0.3219385,0.3229860,116445.96707543,49
2024-12-21 18:15:00,0.3218496,0.3236589,0.3211410,0.3236589,0.3220184,342375.71639272,79
2024-12-21 18:20:00,0.3234334,0.3239984,0.3220356,0.3226332,0.3232147,35388.00908014,37
2024-12-21 18:25:00,0.3227518,0.3230784,0.3216852,0.3218081,0.3225904,49340.75534694,44
2024-12-21 18:30:00,0.3221195,0.3225903,0.3207074,0.3211192,0.3209580,500652.65726875,95
2024-12-21 18:35:00,0.3214325,0.3216093,0.3186529,0.3187043,0.3199639,2852466.79863467,323
2024-12-21 18:40:00,0.3188544,0.3207934,0.3186699,0.3205842,0.3188590,657853.25632417,88
2024-12-21 18:45:00,0.3205537,0.3205537,0.3171371,0.3174575,0.3175005,757613.64617377,126
2024-12-21 18:50:00,0.3174808,0.3175184,0.3166962,0.3171772,0.3171357,667310.46871838,95
2024-12-21 18:55:00,0.3170597,0.3189046,0.3169462,0.3178914,0.3172470,285602.70683964,119
2024-12-21 19:00:00,0.3181327,0.3185329,0.3164500,0.3178521,0.3168880,1042741.32185489,161
2024-12-21 19:05:00,0.3179890,0.3179890,0.3149228,0.3149228,0.3161927,482899.67161648,160
2024-12-21 19:10:00,0.3149938,0.3177617,0.3149938,0.3169654,0.3162078,532032.65903650,213
2024-12-21 19:15:00,0.3169654,0.3178925,0.3159365,0.3168975,0.3167060,216365.17749122,149
2024-12-21 19:20:00,0.3166775,0.3182634,0.3156538,0.3179697,0.3164705,337170.85344719,128
2024-12-21 19:25:00,0.3180989,0.3199930,0.3177948,0.3183283,0.3190198,227278.18311771,126
2024-12-21 19:30:00,0.3184342,0.3189077,0.3166942,0.3169187,0.3178014,1180112.25954422,172
2024-12-21 19:35:00,0.3169283,0.3170026,0.3159224,0.3165217,0.3160484,262793.00329922,57
2024-12-21 19:40:00,0.3165160,0.3201222,0.3165160,0.3192583,0.3195877,412605.49328382,144
2024-12-21 19:45:00,0.3192808,0.3196416,0.3167592,0.3172078,0.3180782,244662.05864959,76
2024-12-21 19:50:00,0.3172326,0.3193041,0.3172326,0.3193041,0.3183177,19856.67223403,71
2024-12-21 19:55:00,0.3193857,0.3217256,0.3193857,0.3216343,0.3211455,523979.32339878,121
2024-12-21 20:00:00,0.3217368,0.3229158,0.3206517,0.3207175,0.3214880,88612.23263564,65
2024-12-21 20:05:00,0.3207183,0.3233123,0.3207183,0.3232613,0.3226563,120198.85493610,64
2024-12-21 20:10:00,0.3233642,0.3249052,0.3232625,0.3242972,0.3247128,450699.90238488,115
2024-12-21 20:15:00,0.3243951,0.3243951,0.3223619,0.3236261,0.3238233,164358.14574635,55
2024-12-21 20:20:00,0.3236442,0.3255981,0.3236442,0.3239177,0.3249929,485945.69857027,108
2024-12-21 20:25:00,0.3236441,0.3241885,0.3234788,0.3241885,0.3239703,31949.50517239,37
2024-12-21 20:30:00,0.3239236,0.3239236,0.3226790,0.3234597,0.3231122,357299.50393837,61
2024-12-21 20:35:00,0.3234623,0.3246066,0.3227626,0.3240324,0.3234915,141081.35436121,135
2024-12-21 20:40:00,0.3236860,0.3236860,0.3226112,0.3226112,0.3227179,284669.48957702,53
2024-12-21 20:45:00,0.3227536,0.3229290,0.3214666,0.3228409,0.3225872,67725.52114772,36
2024-12-21 20:50:00,0.3229290,0.3232943,0.3221511,0.3221511,0.3229025,119597.37831874,67
2024-12-21 20:55:00,0.3220477,0.3227312,0.3216125,0.3225804,0.3221077,124565.35912367,92
2024-12-21 21:00:00,0.3225805,0.3237251,0.3225805,0.3230304,0.3232551,46739.09518125,61
2024-12-21 21:05:00,0.3229166,0.3231513,0.3219760,0.3223756,0.3224686,4209.80886732,27
2024-12-21 21:10:00,0.3222983,0.3227653,0.3216182,0.3222544,0.3221887,29659.11146360,42
2024-12-21 21:15:00,0.3220123,0.3220123,0.3198224,0.3198224,0.3201022,164209.29627983,46
2024-12-21 21:20:00,0.3196819,0.3213309,0.3196819,0.3213309,0.3208791,399771.97064750,131
2024-12-21 21:25:00,0.3213554,0.3213554,0.3205487,0.3207911,0.3211067,114984.18305705,38
2024-12-21 21:30:00,0.3207054,0.3211097,0.3197330,0.3211097,0.3201050,161139.98995540,74
2024-12-21 21:35:00,0.3212824,0.3212824,0.3182741,0.3182741,0.3187363,180352.34348330,56
2024-12-21 21:40:00,0.3182077,0.3199172,0.3182077,0.3198521,0.3192609,8444.92596183,27
2024-12-21 21:45:00,0.3196959,0.3204102,0.3190530,0.3198292,0.3201898,235712.93062920,48
2024-12-21 21:50:00,0.3195345,0.3198589,0.3177433,0.3186554,0.3185032,288135.27758815,86
2024-12-21 21:55:00,0.3186553,0.3200796,0.3186444,0.3193635,0.3197297,99300.57732249,64
2024-12-21 22:00:00,0.3193403,0.3193403,0.3173822,0.3181228,0.3177866,118099.96605149,40
2024-12-21 22:05:00,0.3176563,0.3183118,0.3169754,0.3176654,0.3174307,55623.33256294,54
2024-12-21 22:10:00,0.3174107,0.3174107,0.3157683,0.3170168,0.3162289,833393.41415753,128
2024-12-21 22:15:00,0.3168358,0.3190022,0.3162893,0.3185426,0.3172860,140236.07465080,82
2024-12-21 22:20:00,0.3187592,0.3210666,0.3187592,0.3207538,0.3203099,191657.75783501,143
2024-12-21 22:25:00,0.3207982,0.3230619,0.3207982,0.3228531,0.3223898,149007.75947566,109
2024-12-21 22:30:00,0.3225778,0.3225778,0.3205818,0.3218422,0.3212587,201439.57846473,62
2024-12-21 22:35:00,0.3215743,0.3227672,0.3212518,0.3224595,0.3219087,59591.39065676,49
2024-12-21 22:40:00,0.3224976,0.3234658,0.3216966,0.3234658,0.3222021,79059.82567536,58
2024-12-21 22:45:00,0.3230956,0.3230956,0.3221270,0.3225238,0.3225997,4432.85972391,17
2024-12-21 22:50:00,0.3216556,0.3216556,0.3206999,0.3209800,0.3212044,1666.13486092,8
2024-12-21 22:55:00,0.3205216,0.3222062,0.3205216,0.3218965,0.3215968,23456.10327567,50
2024-12-21 23:00:00,0.3216737,0.3223510,0.3204656,0.3204656,0.3211700,25492.49497139,34
2024-12-21 23:05:00,0.3200000,0.3202918,0.3184673,0.3188000,0.3195672,264896.66175737,81
2024-12-21 23:10:00,0.3193966,0.3210342,0.3191378,0.3210342,0.3196441,41620.75621839,32
2024-12-21 23:15:00,0.3199191,0.3219400,0.3198937,0.3214491,0.3209821,22293.33677103,31
2024-12-21 23:20:00,0.3213657,0.3224438,0.3213657,0.3224438,0.3218153,22506.85421685,45
2024-12-21 23:25:00,0.3223955,0.3223955,0.3216707,0.3217260,0.3219334,93523.03501412,31
2024-12-21 23:30:00,0.3214002,0.3214002,0.3192110,0.3200138,0.3204218,26390.08997302,34
2024-12-21 23:35:00,0.3198513,0.3210822,0.3198513,0.3208973,0.3204520,17058.74379350,27
2024-12-21 23:40:00,0.3206741,0.3206742,0.3181984,0.3187161,0.3185946,455963.17395320,63
2024-12-21 23:45:00,0.3181990,0.3202078,0.3181990,0.3202078,0.3191318,11971.08671426,28
2024-12-21 23:50:00,0.3197411,0.3214099,0.3193580,0.3207362,0.3202099,64671.73290327,70
2024-12-21 23:55:00,0.3208788,0.3213817,0.3198023,0.3198996,0.3206734,39629.38895871,55
2024-12-22 00:00:00,0.3201435,0.3202454,0.3161360,0.3175278,0.3172902,80654.71937037,108
2024-12-22 00:05:00,0.3175278,0.3201518,0.3175278,0.3195026,0.3185181,9602.39588252,56
2024-12-22 00:10:00,0.3195056,0.3211873,0.3180751,0.3180836,0.3209404,605513.13500153,84
2024-12-22 00:15:00,0.3180000,0.3184181,0.3171146,0.3176302,0.3177350,120945.97853051,46
2024-12-22 00:20:00,0.3177943,0.3188253,0.3164433,0.3187295,0.3173654,36648.08330072,69
2024-12-22 00:25:00,0.3187622,0.3198170,0.3185290,0.3196531,0.3192831,51120.18539939,44
2024-12-22 00:30:00,0.3197831,0.3202234,0.3184162,0.3198918,0.3194810,13031.34096519,43
2024-12-22 00:35:00,0.3199419,0.3232430,0.3199419,0.3225509,0.3222134,416733.18626216,234
2024-12-22 00:40:00,0.3221633,0.3232563,0.3208528,0.3224193,0.3214961,871300.08104179,97
2024-12-22 00:45:00,0.3219375,0.3224808,0.3203345,0.3203735,0.3215140,17694.34362977,38
2024-12-22 00:50:00,0.3202315,0.3212248,0.3200369,0.3210084,0.3208751,28512.97491433,39
2024-12-22 00:55:00,0.3204301,0.3205943,0.3198408,0.3203553,0.3202787,23062.16413108,25
2024-12-22 01:00:00,0.3200119,0.3203776,0.3188705,0.3200084,0.3190922,37947.64147577,55
2024-12-22 01:05:00,0.3200517,0.3223106,0.3197981,0.3223106,0.3214193,59826.37583749,55
2024-12-22 01:10:00,0.3216764,0.3221056,0.3214486,0.3221056,0.3216839,49773.67039879,44
2024-12-22 01:15:00,0.3215513,0.3215513,0.3200437,0.3204474,0.3205499,46242.58887842,31
2024-12-22 01:20:00,0.3206621,0.3221642,0.3206621,0.3209236,0.3214650,43501.93422992,51
2024-12-22 01:25:00,0.3209562,0.3212902,0.3205102,0.3206797,0.3209287,245432.14454613,91
2024-12-22 01:30:00,0.3200000,0.3200000,0.3173582,0.3173582,0.3182595,171325.99275592,44
2024-12-22 01:35:00,0.3173245,0.3182720,0.3163455,0.3163457,0.3178443,738815.00863109,191
2024-12-22 01:40:00,0.3165752,0.3165752,0.3139935,0.3153537,0.3142779,853654.74547001,154
2024-12-22 01:45:00,0.3154655,0.3164307,0.3148396,0.3163066,0.3153944,120380.39869216,62
2024-12-22 01:50:00,0.3159800,0.3183480,0.3159800,0.3181125,0.3170964,13089.66264613,46
2024-12-22 01:55:00,0.3181126,0.3193947,0.3181126,0.3189294,0.3187913,56364.65710658,69
2024-12-22 02:00:00,0.3191214,0.3207896,0.3189508,0.3198792,0.3204024,236397.16785926,102
2024-12-22 02:05:00,0.3195559,0.3201828,0.3186157,0.3201828,0.3193821,65650.55519725,26
2024-12-22 02:10:00,0.3202329,0.3206555,0.3193209,0.3193209,0.3202742,26839.94346894,29
2024-12-22 02:15:00,0.3196209,0.3205273,0.3191907,0.3194294,0.3199221,18060.93830807,35
2024-12-22 02:20:00,0.3191774,0.3191774,0.3175133,0.3175476,0.3190193,122645.66968061,59
2024-12-22 02:25:00,0.3177556,0.3193317,0.3177556,0.3192857,0.3184994,11486.00835149,41
2024-12-22 02:30:00,0.3193266,0.3195152,0.3176797,0.3176797,0.3184266,22090.02515990,30
2024-12-22 02:35:00,0.3178128,0.3180046,0.3155442,0.3161771,0.3175205,215774.64754910,85
2024-12-22 02:40:00,0.3159368,0.3168765,0.3158476,0.3159632,0.3162777,59578.10886323,40
2024-12-22 02:45:00,0.3159079,0.3169260,0.3159079,0.3168534,0.3165956,35070.71046021,46
2024-12-22 02:50:00,0.3163254,0.3175375,0.3161913,0.3168572,0.3167725,31733.38341711,62
2024-12-22 02:55:00,0.3164763,0.3167003,0.3151214,0.3163802,0.3158901,123554.32581587,74
2024-12-22 03:00:00,0.3164015,0.3166773,0.3141564,0.3141564,0.3144471,279162.97924555,74
2024-12-22 03:05:00,0.3142585,0.3142585,0.3123166,0.3128109,0.3131163,612500.19562115,171
2024-12-22 03:10:00,0.3124385,0.3138296,0.3124273,0.3133502,0.3129954,66169.53633538,67
2024-12-22 03:15:00,0.3131919,0.3165734,0.3129018,0.3165734,0.3150716,878770.24479531,178
2024-12-22 03:20:00,0.3164723,0.3194517,0.3164723,0.3180764,0.3184861,139615.17811301,93
2024-12-22 03:25:00,0.3186678,0.3201969,0.3184464,0.3187934,0.3193880,106633.99630846,66
2024-12-22 03:30:00,0.3187935,0.3195021,0.3185535,0.3190749,0.3190541,355440.69586566,123
2024-12-22 03:35:00,0.3190148,0.3192510,0.3185905,0.3185905,0.3189421,29393.17571793,19
2024-12-22 03:40:00,0.3184649,0.3184649,0.3170587,0.3172477,0.3172271,163516.98927132,37
2024-12-22 03:45:00,0.3172173,0.3174003,0.3154686,0.3154686,0.3159040,321783.92515189,65
2024-12-22 03:50:00,0.3156795,0.3170884,0.3155333,0.3169341,0.3156130,50991.30805482,27
2024-12-22 03:55:00,0.3167369,0.3180252,0.3167256,0.3180252,0.3177707,12855.32630215,45
2024-12-22 04:00:00,0.3178240,0.3182541,0.3167525,0.3169029,0.3177074,84367.12600926,44
2024-12-22 04:05:00,0.3170725,0.3181169,0.3159975,0.3181169,0.3168894,10330.11108956,44
2024-12-22 04:10:00,0.3182966,0.3183392,0.3174847,0.3174847,0.3181411,25866.56845287,18
2024-12-22 04:15:00,0.3171342,0.3174505,0.3160511,0.3172833,0.3169418,23464.06257897,52
2024-12-22 04:20:00,0.3174591,0.3174591,0.3161849,0.3162527,0.3171727,14310.39994807,11
2024-12-22 04:25:00,0.3159709,0.3163340,0.3155628,0.3163340,0.3159692,255019.57953497,84
2024-12-22 04:30:00,0.3163750,0.3166107,0.3143769,0.3143769,0.3152066,103519.60448729,41
2024-12-22 04:35:00,0.3143769,0.3144597,0.3128366,0.3130024,0.3132775,579271.05387695,91
2024-12-22 04:40:00,0.3130666,0.3136251,0.3113913,0.3113913,0.3121026,954917.83143519,110
2024-12-22 04:45:00,0.3116054,0.3123918,0.3108510,0.3108510,0.3114970,788452.49028124,100
2024-12-22 04:50:00,0.3109779,0.3109779,0.3094164,0.3100026,0.3098546,479182.73693197,191
2024-12-22 04:55:00,0.3101569,0.3109567,0.3096773,0.3096773,0.3105182,89923.82600749,88
2024-12-22 05:00:00,0.3094137,0.3106092,0.3093922,0.3097539,0.3097959,385743.21429923,84
2024-12-22 05:05:00,0.3094796,0.3094856,0.3059727,0.3061888,0.3070390,856047.12456592,311
2024-12-22 05:10:00,0.3061820,0.3082013,0.3059747,0.3071843,0.3067288,508327.94512932,186
2024-12-22 05:15:00,0.3072994,0.3090248,0.3069292,0.3089880,0.3087128,1271829.58640963,158
2024-12-22 05:20:00,0.3084134,0.3084134,0.3055500,0.3071609,0.3070689,243254.23398473,86
2024-12-22 05:25:00,0.3072514,0.3079037,0.3067553,0.3078280,0.3073402,674532.16325829,275
2024-12-22 05:30:00,0.3075989,0.3099936,0.3075989,0.3099106,0.3090346,72937.15875182,81
2024-12-22 05:35:00,0.3098272,0.3111397,0.3098035,0.3111397,0.3105105,719089.18533370,136
2024-12-22 05:40:00,0.3111397,0.3111397,0.3087827,0.3090662,0.3106830,588763.36901489,171
2024-12-22 05:45:00,0.3090074,0.3098008,0.3089820,0.3094343,0.3096204,979923.20805506,66
2024-12-22 05:50:00,0.3094417,0.3117175,0.3094417,0.3114744,0.3108384,99906.66026340,86
2024-12-22 05:55:00,0.3113176,0.3113176,0.3100429,0.3100429,0.3108481,44933.78611587,26
2024-12-22 06:00:00,0.3100290,0.3102570,0.3098575,0.3102570,0.3100833,146429.52581163,55
2024-12-22 06:05:00,0.3102972,0.3119829,0.3102972,0.3119829,0.3115692,82943.61844373,83
2024-12-22 06:10:00,0.3119941,0.3127778,0.3119941,0.3127778,0.3124596,5776.77740466,50
2024-12-22 06:15:00,0.3129954,0.3131167,0.3120698,0.3131167,0.3129415,33866.37490280,33
2024-12-22 06:20:00,0.3131243,0.3145604,0.3125572,0.3145604,0.3140209,141383.31948812,78
2024-12-22 06:25:00,0.3147049,0.3159866,0.3141183,0.3144913,0.3148179,138748.74079523,76
2024-12-22 06:30:00,0.3142260,0.3143243,0.3138878,0.3143243,0.3140745,52930.09255062,28
2024-12-22 06:35:00,0.3143805,0.3152554,0.3140447,0.3140447,0.3149929,357458.05419944,66
2024-12-22 06:40:00,0.3141944,0.3145107,0.3138027,0.3144442,0.3140533,158822.83092454,72
2024-12-22 06:45:00,0.3145107,0.3154025,0.3145107,0.3149520,0.3150199,43607.95684101,40
2024-12-22 06:50:00,0.3148078,0.3153485,0.3147577,0.3151604,0.3151626,19789.86642134,21
2024-12-22 06:55:00,0.3151863,0.3155190,0.3151616,0.3151616,0.3153626,6497.25225489,17
2024-12-22 07:00:00,0.3153287,0.3162595,0.3147459,0.3149819,0.3154813,25428.20952010,42
2024-12-22 07:05:00,0.3145988,0.3147620,0.3143581,0.3147620,0.3145553,66289.11405517,38
2024-12-22 07:10:00,0.3147620,0.3159900,0.3147620,0.3158620,0.3156267,14449.95632253,38
2024-12-22 07:15:00,0.3158001,0.3158800,0.3145908,0.3146813,0.3157753,417996.80792822,54
2024-12-22 07:20:00,0.3144390,0.3144390,0.3137248,0.3137309,0.3141688,557305.42295969,119
2024-12-22 07:25:00,0.3135031,0.3140912,0.3135031,0.3140912,0.3138159,578.45590612,12
2024-12-22 07:30:00,0.3140911,0.3141751,0.3127325,0.3128596,0.3134394,105836.23677718,39
2024-12-22 07:35:00,0.3130008,0.3130190,0.3117898,0.3119827,0.3118343,85281.54984108,37
2024-12-22 07:40:00,0.3118466,0.3129398,0.3116459,0.3127651,0.3119987,126988.82276426,136
2024-12-22 07:45:00,0.3124027,0.3130029,0.3122153,0.3127355,0.3124672,18500.03328054,28
2024-12-22 07:50:00,0.3124038,0.3124038,0.3118263,0.3123615,0.3118950,27391.25308642,25
2024-12-22 07:55:00,0.3121906,0.3126527,0.3121906,0.3125680,0.3125848,39618.54539963,22
2024-12-22 08:00:00,0.3125681,0.3167817,0.3125681,0.3162925,0.3156030,143078.59811673,191
2024-12-22 08:05:00,0.3164703,0.3182482,0.3161224,0.3176348,0.3170479,218772.68174347,143
2024-12-22 08:10:00,0.3176347,0.3176347,0.3160758,0.3164182,0.3164073,390859.73698410,51
2024-12-22 08:15:00,0.3164546,0.3180748,0.3154408,0.3180748,0.3165724,93904.16519567,61
2024-12-22 08:20:00,0.3178970,0.3180000,0.3169581,0.3169581,0.3176168,61193.52043396,47
2024-12-22 08:25:00,0.3167993,0.3172428,0.3165000,0.3167826,0.3166882,62559.84665265,43
2024-12-22 08:30:00,0.3165000,0.3169956,0.3158663,0.3166632,0.3160001,444602.16742649,68
2024-12-22 08:35:00,0.3164416,0.3164416,0.3155876,0.3156773,0.3157215,17636.60290411,8
2024-12-22 08:40:00,0.3150144,0.3154537,0.3150144,0.3154537,0.3154460,234218.86877993,139
2024-12-22 08:45:00,0.3154537,0.3163829,0.3154537,0.3163829,0.3159167,261579.72096796,155
2024-12-22 08:50:00,0.3165140,0.3167613,0.3164695,0.3165969,0.3166410,1906.98590743,17
2024-12-22 08:55:00,0.3166358,0.3166358,0.3158175,0.3159018,0.3160350,43236.37493863,16
2024-12-22 09:00:00,0.3159894,0.3165669,0.3155559,0.3157838,0.3163526,23463.85589603,25
2024-12-22 09:05:00,0.3153504,0.3153504,0.3150852,0.3151146,0.3151505,2235.89461568,4
2024-12-22 09:10:00,0.3152490,0.3159501,0.3152490,0.3155646,0.3154976,7974.53676712,33
2024-12-22 09:15:00,0.3158687,0.3161749,0.3155527,0.3161749,0.3160195,7683.00011573,24
2024-12-22 09:20:00,0.3161161,0.3169000,0.3161040,0.3168108,0.3166206,44465.42301324,43
